county,device_count_t,date
36043,5726,2020-02-15
36045,7776,2020-02-15
36047,91448,2020-02-15
36049,2280,2020-02-15
36051,6493,2020-02-15
36053,6271,2020-02-15
36055,53544,2020-02-15
36057,4305,2020-02-15
36059,101105,2020-02-15
36061,97576,2020-02-15
36063,15017,2020-02-15
36065,16098,2020-02-15
36067,34397,2020-02-15
36069,12445,2020-02-15
36071,29007,2020-02-15
36073,3814,2020-02-15
36075,9932,2020-02-15
36077,4337,2020-02-15
36079,9042,2020-02-15
36081,107082,2020-02-15
36083,11808,2020-02-15
36085,30448,2020-02-15
36087,20997,2020-02-15
36089,6606,2020-02-15
36091,17918,2020-02-15
36093,10792,2020-02-15
36095,2353,2020-02-15
36099,3985,2020-02-15
36101,8948,2020-02-15
36103,113591,2020-02-15
36105,7054,2020-02-15
36107,4961,2020-02-15
36109,7115,2020-02-15
36111,14304,2020-02-15
36113,7901,2020-02-15
36115,5211,2020-02-15
36117,8859,2020-02-15
36119,58064,2020-02-15
36121,3676,2020-02-15
36123,2150,2020-02-15
37001,20165,2020-02-15
37003,5021,2020-02-15
37007,2739,2020-02-15
37009,3357,2020-02-15
37011,4572,2020-02-15
37013,5044,2020-02-15
37017,4070,2020-02-15
37019,14723,2020-02-15
37021,27451,2020-02-15
37023,10692,2020-02-15
37025,32805,2020-02-15
37027,9566,2020-02-15
37031,8520,2020-02-15
37033,2357,2020-02-15
37035,23521,2020-02-15
37037,8590,2020-02-15
37039,3711,2020-02-15
37045,12727,2020-02-15
37047,5998,2020-02-15
37049,9538,2020-02-15
37051,31917,2020-02-15
37053,3491,2020-02-15
37055,5331,2020-02-15
37057,21068,2020-02-15
37059,5894,2020-02-15
37061,5919,2020-02-15
37063,27882,2020-02-15
37065,5318,2020-02-15
37067,39088,2020-02-15
37069,8481,2020-02-15
37071,27677,2020-02-15
37077,6698,2020-02-15
37079,2013,2020-02-15
37081,54822,2020-02-15
37083,5132,2020-02-15
37085,15626,2020-02-15
37087,8238,2020-02-15
37089,13081,2020-02-15
37091,2062,2020-02-15
37093,5065,2020-02-15
37097,24577,2020-02-15
37099,6540,2020-02-15
37101,28487,2020-02-15
37105,7024,2020-02-15
37107,6006,2020-02-15
37109,13090,2020-02-15
37111,5220,2020-02-15
37113,4304,2020-02-15
37117,2253,2020-02-15
37119,110119,2020-02-15
37123,3042,2020-02-15
37125,10487,2020-02-15
37127,12328,2020-02-15
37129,22203,2020-02-15
37133,17021,2020-02-15
37135,14803,2020-02-15
37139,4555,2020-02-15
37141,7187,2020-02-15
37145,4304,2020-02-15
37147,17286,2020-02-15
37149,3177,2020-02-15
37151,16583,2020-02-15
37153,4710,2020-02-15
37155,11768,2020-02-15
37157,9749,2020-02-15
37159,18664,2020-02-15
37161,8006,2020-02-15
37163,7250,2020-02-15
37165,3879,2020-02-15
37167,9663,2020-02-15
37169,6047,2020-02-15
37171,10464,2020-02-15
37175,3479,2020-02-15
37179,30435,2020-02-15
37181,4721,2020-02-15
37183,101440,2020-02-15
37185,2022,2020-02-15
37189,8885,2020-02-15
37191,12608,2020-02-15
37193,8468,2020-02-15
37195,9687,2020-02-15
37197,5174,2020-02-15
38015,9279,2020-02-15
38017,16120,2020-02-15
38035,7548,2020-02-15
38053,2871,2020-02-15
38059,4305,2020-02-15
38089,3055,2020-02-15
38101,5971,2020-02-15
38105,4659,2020-02-15
39001,2687,2020-02-15
39003,13691,2020-02-15
39005,7918,2020-02-15
39007,9786,2020-02-15
39009,6061,2020-02-15
39011,6909,2020-02-15
39013,7976,2020-02-15
39015,5710,2020-02-15
39017,47027,2020-02-15
39019,3328,2020-02-15
39021,5017,2020-02-15
39023,14620,2020-02-15
39025,26547,2020-02-15
39027,6505,2020-02-15
39029,10814,2020-02-15
39031,3646,2020-02-15
39033,5456,2020-02-15
39035,92821,2020-02-15
39037,5967,2020-02-15
39039,5347,2020-02-15
39041,32484,2020-02-15
39043,10627,2020-02-15
39045,20028,2020-02-15
39047,4653,2020-02-15
39049,116219,2020-02-15
39051,5822,2020-02-15
39053,3546,2020-02-15
39055,11626,2020-02-15
39057,23261,2020-02-15
39059,5964,2020-02-15
39061,86413,2020-02-15
39063,10505,2020-02-15
39065,3909,2020-02-15
39069,4436,2020-02-15
39071,4662,2020-02-15
39073,3971,2020-02-15
39075,4561,2020-02-15
39077,7324,2020-02-15
39079,3818,2020-02-15
39081,5914,2020-02-15
39083,6921,2020-02-15
39085,22228,2020-02-15
39087,6623,2020-02-15
39089,20763,2020-02-15
39091,6464,2020-02-15
39093,30613,2020-02-15
39095,40287,2020-02-15
39097,6627,2020-02-15
39099,24242,2020-02-15
39101,6820,2020-02-15
39103,24234,2020-02-15
39105,2657,2020-02-15
39107,5420,2020-02-15
39109,13258,2020-02-15
39113,51720,2020-02-15
39117,5856,2020-02-15
39119,9850,2020-02-15
39123,5703,2020-02-15
39125,2496,2020-02-15
39127,4092,2020-02-15
39129,8251,2020-02-15
39131,3803,2020-02-15
39133,21028,2020-02-15
39135,6032,2020-02-15
39137,4500,2020-02-15
39139,15446,2020-02-15
39141,9117,2020-02-15
39143,8110,2020-02-15
39145,7649,2020-02-15
39147,6765,2020-02-15
39149,6422,2020-02-15
39151,40110,2020-02-15
39153,56401,2020-02-15
39155,21097,2020-02-15
39157,11080,2020-02-15
39159,10116,2020-02-15
39161,4314,2020-02-15
39165,35777,2020-02-15
39167,6864,2020-02-15
39169,12758,2020-02-15
39171,5047,2020-02-15
39173,20154,2020-02-15
39175,3741,2020-02-15
40009,4328,2020-02-15
40013,7836,2020-02-15
40015,3749,2020-02-15
40017,22922,2020-02-15
40019,8215,2020-02-15
40021,5063,2020-02-15
40027,36893,2020-02-15
40031,12370,2020-02-15
40035,2617,2020-02-15
40037,11055,2020-02-15
40039,4878,2020-02-15
40041,6926,2020-02-15
40047,7948,2020-02-15
40049,5151,2020-02-15
40051,9896,2020-02-15
40065,3124,2020-02-15
40071,5941,2020-02-15
40073,3451,2020-02-15
40079,6285,2020-02-15
40081,6549,2020-02-15
40083,6989,2020-02-15
40085,4554,2020-02-15
40087,11125,2020-02-15
40089,4152,2020-02-15
40091,3659,2020-02-15
40095,2898,2020-02-15
40097,6343,2020-02-15
40099,3069,2020-02-15
40101,9610,2020-02-15
40103,2274,2020-02-15
40109,86660,2020-02-15
40111,4671,2020-02-15
40113,7233,2020-02-15
40115,4790,2020-02-15
40117,2374,2020-02-15
40119,11128,2020-02-15
40121,6441,2020-02-15
40123,5466,2020-02-15
40125,11046,2020-02-15
40131,13941,2020-02-15
40133,3683,2020-02-15
40135,5212,2020-02-15
40137,6061,2020-02-15
40139,2767,2020-02-15
40143,73544,2020-02-15
40145,11732,2020-02-15
40147,6042,2020-02-15
40153,3410,2020-02-15
41003,7190,2020-02-15
41005,34733,2020-02-15
41007,4509,2020-02-15
41009,3928,2020-02-15
41011,4753,2020-02-15
41013,2255,2020-02-15
41015,1726,2020-02-15
41017,14027,2020-02-15
41019,8599,2020-02-15
41027,2263,2020-02-15
41029,15204,2020-02-15
41031,1850,2020-02-15
41033,6135,2020-02-15
41035,5216,2020-02-15
41039,25278,2020-02-15
41041,5077,2020-02-15
41043,12188,2020-02-15
41045,3091,2020-02-15
41047,27437,2020-02-15
41051,57528,2020-02-15
41053,7958,2020-02-15
41057,2665,2020-02-15
41059,6057,2020-02-15
41061,1946,2020-02-15
41065,2219,2020-02-15
41067,41711,2020-02-15
41071,8854,2020-02-15
42001,11206,2020-02-15
42003,93637,2020-02-15
42005,7547,2020-02-15
42007,15336,2020-02-15
42009,5324,2020-02-15
42011,33603,2020-02-15
42013,10334,2020-02-15
42015,5654,2020-02-15
42017,57447,2020-02-15
42019,22345,2020-02-15
42021,11087,2020-02-15
42025,8691,2020-02-15
42027,12609,2020-02-15
42029,42573,2020-02-15
42031,4365,2020-02-15
42033,7511,2020-02-15
42035,3662,2020-02-15
42037,7146,2020-02-15
42039,7324,2020-02-15
42041,26254,2020-02-15
42043,29760,2020-02-15
42045,39318,2020-02-15
42047,2797,2020-02-15
42049,21300,2020-02-15
42051,13111,2020-02-15
42055,13908,2020-02-15
42059,3867,2020-02-15
42061,3286,2020-02-15
42063,8409,2020-02-15
42065,4703,2020-02-15
42069,17928,2020-02-15
42071,42209,2020-02-15
42073,8595,2020-02-15
42075,12611,2020-02-15
42077,32776,2020-02-15
42079,24444,2020-02-15
42081,9913,2020-02-15
42083,3366,2020-02-15
42085,11383,2020-02-15
42087,3321,2020-02-15
42089,20865,2020-02-15
42091,73772,2020-02-15
42093,2625,2020-02-15
42095,29066,2020-02-15
42097,8368,2020-02-15
42099,4939,2020-02-15
42101,76069,2020-02-15
42103,7514,2020-02-15
42107,11106,2020-02-15
42109,4905,2020-02-15
42111,9406,2020-02-15
42115,4428,2020-02-15
42117,3879,2020-02-15
42119,4459,2020-02-15
42121,4672,2020-02-15
42123,2894,2020-02-15
42125,21419,2020-02-15
42127,5586,2020-02-15
42129,35848,2020-02-15
42131,3130,2020-02-15
42133,41865,2020-02-15
44001,3836,2020-02-15
44003,14598,2020-02-15
44005,6409,2020-02-15
44007,34047,2020-02-15
44009,10488,2020-02-15
45001,3270,2020-02-15
45003,19033,2020-02-15
45007,28045,2020-02-15
45011,2405,2020-02-15
45013,18570,2020-02-15
45015,24680,2020-02-15
45019,41633,2020-02-15
45021,8807,2020-02-15
45023,4619,2020-02-15
45025,5560,2020-02-15
45027,4688,2020-02-15
45029,6082,2020-02-15
45031,8553,2020-02-15
45033,3892,2020-02-15
45035,18339,2020-02-15
45037,3238,2020-02-15
45039,2859,2020-02-15
45041,19068,2020-02-15
45043,8638,2020-02-15
45045,55223,2020-02-15
45047,8068,2020-02-15
45049,2370,2020-02-15
45051,46664,2020-02-15
45053,5252,2020-02-15
45055,8507,2020-02-15
45057,13564,2020-02-15
45059,8539,2020-02-15
45061,2299,2020-02-15
45063,40552,2020-02-15
45067,3376,2020-02-15
45069,2602,2020-02-15
45071,5605,2020-02-15
45073,8872,2020-02-15
45075,10821,2020-02-15
45077,18492,2020-02-15
45079,45945,2020-02-15
45081,2627,2020-02-15
45083,39310,2020-02-15
45085,11352,2020-02-15
45087,3898,2020-02-15
45091,33071,2020-02-15
46011,3669,2020-02-15
46013,3807,2020-02-15
46029,2851,2020-02-15
46035,2760,2020-02-15
46065,1681,2020-02-15
46081,3454,2020-02-15
46083,4912,2020-02-15
46093,2975,2020-02-15
46099,20368,2020-02-15
46103,10234,2020-02-15
46127,2750,2020-02-15
46135,2309,2020-02-15
47001,10190,2020-02-15
47003,6644,2020-02-15
47005,2358,2020-02-15
47009,17032,2020-02-15
47011,14687,2020-02-15
47013,4110,2020-02-15
47015,2135,2020-02-15
47017,3795,2020-02-15
47019,5807,2020-02-15
47021,6008,2020-02-15
47023,2432,2020-02-15
47025,3076,2020-02-15
47029,4280,2020-02-15
47031,9311,2020-02-15
47033,2194,2020-02-15
47035,7541,2020-02-15
47037,80313,2020-02-15
47041,2753,2020-02-15
47043,7991,2020-02-15
47045,5760,2020-02-15
47047,6050,2020-02-15
47049,1919,2020-02-15
47051,5832,2020-02-15
47053,6810,2020-02-15
47055,4396,2020-02-15
47057,2998,2020-02-15
47059,7963,2020-02-15
47063,8851,2020-02-15
47065,44448,2020-02-15
47069,2409,2020-02-15
47071,3777,2020-02-15
47073,5191,2020-02-15
47075,2198,2020-02-15
47077,4200,2020-02-15
47079,4196,2020-02-15
47081,2975,2020-02-15
47085,2900,2020-02-15
47089,8412,2020-02-15
47091,1706,2020-02-15
47093,58148,2020-02-15
47097,2816,2020-02-15
47099,5638,2020-02-15
47103,5031,2020-02-15
47105,8440,2020-02-15
47107,6965,2020-02-15
47109,3592,2020-02-15
47111,2789,2020-02-15
47113,14563,2020-02-15
47115,5326,2020-02-15
47117,4963,2020-02-15
47119,13865,2020-02-15
47121,2268,2020-02-15
47123,5998,2020-02-15
47125,21970,2020-02-15
47129,1948,2020-02-15
47131,4225,2020-02-15
47133,2962,2020-02-15
47139,2590,2020-02-15
47141,11516,2020-02-15
47143,4668,2020-02-15
47145,7283,2020-02-15
47147,10513,2020-02-15
47149,40663,2020-02-15
47151,1837,2020-02-15
47153,2121,2020-02-15
47155,28219,2020-02-15
47157,81738,2020-02-15
47159,2970,2020-02-15
47163,19276,2020-02-15
47165,22771,2020-02-15
47167,8049,2020-02-15
47171,1859,2020-02-15
47173,2440,2020-02-15
47177,4921,2020-02-15
47179,15665,2020-02-15
47183,4099,2020-02-15
47185,3130,2020-02-15
47187,34162,2020-02-15
47189,20814,2020-02-15
48001,6709,2020-02-15
48003,2656,2020-02-15
48005,10541,2020-02-15
48007,4105,2020-02-15
48013,7345,2020-02-15
48015,5310,2020-02-15
48019,3797,2020-02-15
48021,12016,2020-02-15
48025,2765,2020-02-15
48027,37007,2020-02-15
48029,174200,2020-02-15
48035,2831,2020-02-15
48037,14463,2020-02-15
48039,45234,2020-02-15
48041,23341,2020-02-15
48049,5366,2020-02-15
48051,2884,2020-02-15
48053,7722,2020-02-15
48055,5880,2020-02-15
48057,3084,2020-02-15
48061,32407,2020-02-15
48067,4287,2020-02-15
48071,11505,2020-02-15
48073,6729,2020-02-15
48085,127790,2020-02-15
48089,4346,2020-02-15
48091,27113,2020-02-15
48093,2217,2020-02-15
48097,7771,2020-02-15
48099,8609,2020-02-15
48113,241217,2020-02-15
48117,1746,2020-02-15
48121,109533,2020-02-15
48123,3346,2020-02-15
48133,3741,2020-02-15
48135,17516,2020-02-15
48139,27534,2020-02-15
48141,44787,2020-02-15
48143,6295,2020-02-15
48145,2433,2020-02-15
48147,5390,2020-02-15
48149,5463,2020-02-15
48157,84508,2020-02-15
48161,3570,2020-02-15
48163,2470,2020-02-15
48165,2880,2020-02-15
48167,46812,2020-02-15
48171,6166,2020-02-15
48177,3247,2020-02-15
48179,3398,2020-02-15
48181,19609,2020-02-15
48183,20354,2020-02-15
48185,4779,2020-02-15
48187,24292,2020-02-15
48189,3299,2020-02-15
48199,9430,2020-02-15
48201,403693,2020-02-15
48203,10584,2020-02-15
48209,30220,2020-02-15
48213,12952,2020-02-15
48215,62029,2020-02-15
48217,6871,2020-02-15
48219,3135,2020-02-15
48221,8959,2020-02-15
48223,6260,2020-02-15
48225,2927,2020-02-15
48227,4925,2020-02-15
48231,15450,2020-02-15
48233,3021,2020-02-15
48239,2891,2020-02-15
48241,5373,2020-02-15
48245,28070,2020-02-15
48249,4770,2020-02-15
48251,27078,2020-02-15
48253,2466,2020-02-15
48255,2692,2020-02-15
48257,21498,2020-02-15
48259,7818,2020-02-15
48265,6367,2020-02-15
48273,5202,2020-02-15
48277,6737,2020-02-15
48281,3651,2020-02-15
48285,3575,2020-02-15
48287,3164,2020-02-15
48289,3666,2020-02-15
48291,13847,2020-02-15
48293,3375,2020-02-15
48299,3783,2020-02-15
48303,32548,2020-02-15
48309,30770,2020-02-15
48321,4673,2020-02-15
48323,4680,2020-02-15
48325,7714,2020-02-15
48329,19412,2020-02-15
48331,3543,2020-02-15
48337,3524,2020-02-15
48339,83483,2020-02-15
48341,2423,2020-02-15
48343,2113,2020-02-15
48347,7834,2020-02-15
48349,6937,2020-02-15
48353,3017,2020-02-15
48355,33709,2020-02-15
48361,12932,2020-02-15
48363,5532,2020-02-15
48365,4188,2020-02-15
48367,26283,2020-02-15
48371,2659,2020-02-15
48373,7080,2020-02-15
48375,17901,2020-02-15
48379,2344,2020-02-15
48381,17779,2020-02-15
48389,3780,2020-02-15
48395,2749,2020-02-15
48397,20140,2020-02-15
48401,7530,2020-02-15
48407,4557,2020-02-15
48409,9273,2020-02-15
48415,2312,2020-02-15
48419,3144,2020-02-15
48423,28183,2020-02-15
48425,2254,2020-02-15
48427,4649,2020-02-15
48439,236034,2020-02-15
48441,17255,2020-02-15
48449,4578,2020-02-15
48451,12226,2020-02-15
48453,103294,2020-02-15
48455,2333,2020-02-15
48457,2996,2020-02-15
48459,7122,2020-02-15
48463,2801,2020-02-15
48465,2981,2020-02-15
48467,10071,2020-02-15
48469,11725,2020-02-15
48471,9011,2020-02-15
48473,9890,2020-02-15
48475,2928,2020-02-15
48477,5251,2020-02-15
48479,21229,2020-02-15
48481,5971,2020-02-15
48485,15069,2020-02-15
48491,66579,2020-02-15
48493,7333,2020-02-15
48497,11624,2020-02-15
48499,7292,2020-02-15
48503,2779,2020-02-15
49003,6036,2020-02-15
49005,8315,2020-02-15
49007,2029,2020-02-15
49011,26770,2020-02-15
49013,1661,2020-02-15
49021,4969,2020-02-15
49035,81174,2020-02-15
49039,2019,2020-02-15
49043,6979,2020-02-15
49045,6307,2020-02-15
49047,2416,2020-02-15
49049,39044,2020-02-15
49051,3445,2020-02-15
49053,15166,2020-02-15
49057,20562,2020-02-15
50001,2984,2020-02-15
50003,3712,2020-02-15
50005,2075,2020-02-15
50007,11577,2020-02-15
50011,4158,2020-02-15
50015,3566,2020-02-15
50017,2445,2020-02-15
50019,1975,2020-02-15
50021,5775,2020-02-15
50023,6604,2020-02-15
50025,6372,2020-02-15
50027,7568,2020-02-15
51001,3414,2020-02-15
51003,11196,2020-02-15
51009,3946,2020-02-15
51011,2253,2020-02-15
51013,19880,2020-02-15
51015,9013,2020-02-15
51019,10792,2020-02-15
51023,4624,2020-02-15
51027,1551,2020-02-15
51031,7709,2020-02-15
51033,4484,2020-02-15
51035,3356,2020-02-15
51041,36577,2020-02-15
51047,4856,2020-02-15
51053,3621,2020-02-15
51059,79695,2020-02-15
51061,8137,2020-02-15
51065,3037,2020-02-15
51067,6184,2020-02-15
51069,11110,2020-02-15
51071,2104,2020-02-15
51073,4244,2020-02-15
51075,3827,2020-02-15
51079,2064,2020-02-15
51083,3294,2020-02-15
51085,16554,2020-02-15
51087,35003,2020-02-15
51089,5714,2020-02-15
51093,4457,2020-02-15
51095,8879,2020-02-15
51099,3483,2020-02-15
51101,2317,2020-02-15
51105,1825,2020-02-15
51107,37404,2020-02-15
51109,4804,2020-02-15
51117,4100,2020-02-15
51121,11074,2020-02-15
51127,3800,2020-02-15
51137,3977,2020-02-15
51139,2607,2020-02-15
51141,1845,2020-02-15
51143,6243,2020-02-15
51145,3590,2020-02-15
51149,4870,2020-02-15
51153,40335,2020-02-15
51155,4516,2020-02-15
51161,13238,2020-02-15
51163,3616,2020-02-15
51165,10679,2020-02-15
51167,2607,2020-02-15
51169,2475,2020-02-15
51171,6168,2020-02-15
51173,2873,2020-02-15
51175,2158,2020-02-15
51177,15174,2020-02-15
51179,15615,2020-02-15
51185,4266,2020-02-15
51187,4499,2020-02-15
51191,7600,2020-02-15
51195,3733,2020-02-15
51197,4332,2020-02-15
51199,10462,2020-02-15
51510,12379,2020-02-15
51520,4548,2020-02-15
51540,6225,2020-02-15
51550,25997,2020-02-15
51570,5351,2020-02-15
51590,5756,2020-02-15
51600,5251,2020-02-15
51630,7420,2020-02-15
51650,13619,2020-02-15
51660,8777,2020-02-15
51670,2716,2020-02-15
51680,11673,2020-02-15
51683,5152,2020-02-15
51700,17719,2020-02-15
51710,22531,2020-02-15
51730,4343,2020-02-15
51740,8854,2020-02-15
51760,23325,2020-02-15
51770,13748,2020-02-15
51775,5007,2020-02-15
51790,3412,2020-02-15
51800,10250,2020-02-15
51810,39133,2020-02-15
51820,3359,2020-02-15
51840,6009,2020-02-15
53003,2444,2020-02-15
53005,16443,2020-02-15
53007,6660,2020-02-15
53009,4648,2020-02-15
53011,36739,2020-02-15
53015,9772,2020-02-15
53017,3726,2020-02-15
53021,7292,2020-02-15
53025,6881,2020-02-15
53027,6435,2020-02-15
53029,6253,2020-02-15
53031,2545,2020-02-15
53033,130090,2020-02-15
53035,18825,2020-02-15
53037,5342,2020-02-15
53041,7930,2020-02-15
53045,5652,2020-02-15
53047,2280,2020-02-15
53049,1899,2020-02-15
53053,66836,2020-02-15
53057,10158,2020-02-15
53061,55952,2020-02-15
53063,38226,2020-02-15
53065,3521,2020-02-15
53067,23129,2020-02-15
53071,4060,2020-02-15
53073,12794,2020-02-15
53077,14328,2020-02-15
54001,1603,2020-02-15
54003,12685,2020-02-15
54005,1656,2020-02-15
54009,3297,2020-02-15
54011,10795,2020-02-15
54019,3565,2020-02-15
54025,3094,2020-02-15
54027,1828,2020-02-15
54029,3443,2020-02-15
54033,7788,2020-02-15
54035,3183,2020-02-15
54037,6525,2020-02-15
54039,17667,2020-02-15
54041,2017,2020-02-15
54043,1698,2020-02-15
54045,2174,2020-02-15
54049,5482,2020-02-15
54051,2999,2020-02-15
54053,3188,2020-02-15
54055,6151,2020-02-15
54057,2288,2020-02-15
54061,11191,2020-02-15
54065,2227,2020-02-15
54067,2279,2020-02-15
54069,5731,2020-02-15
54077,2833,2020-02-15
54079,7332,2020-02-15
54081,8690,2020-02-15
54083,2468,2020-02-15
54097,2132,2020-02-15
54099,3944,2020-02-15
54107,8483,2020-02-15
55001,3490,2020-02-15
55005,5611,2020-02-15
55009,22482,2020-02-15
55015,7141,2020-02-15
55017,7515,2020-02-15
55019,3247,2020-02-15
55021,8782,2020-02-15
55025,42148,2020-02-15
55027,10483,2020-02-15
55029,2852,2020-02-15
55031,4217,2020-02-15
55033,5667,2020-02-15
55035,11159,2020-02-15
55039,11567,2020-02-15
55043,5951,2020-02-15
55045,3844,2020-02-15
55049,3188,2020-02-15
55053,2768,2020-02-15
55055,10101,2020-02-15
55057,3863,2020-02-15
55059,17810,2020-02-15
55063,11769,2020-02-15
55065,2189,2020-02-15
55069,3085,2020-02-15
55071,6829,2020-02-15
55073,13095,2020-02-15
55075,3885,2020-02-15
55079,62748,2020-02-15
55081,5283,2020-02-15
55083,4657,2020-02-15
55085,4549,2020-02-15
55087,22694,2020-02-15
55089,10392,2020-02-15
55093,4694,2020-02-15
55095,5754,2020-02-15
55097,7857,2020-02-15
55101,17380,2020-02-15
55105,17322,2020-02-15
55109,12019,2020-02-15
55111,10832,2020-02-15
55113,2282,2020-02-15
55115,4532,2020-02-15
55117,10296,2020-02-15
55121,3345,2020-02-15
55123,1989,2020-02-15
55125,3626,2020-02-15
55127,13788,2020-02-15
55131,16161,2020-02-15
55133,43239,2020-02-15
55135,6005,2020-02-15
55137,3145,2020-02-15
55139,18315,2020-02-15
55141,7429,2020-02-15
56001,3217,2020-02-15
56005,3777,2020-02-15
56013,2044,2020-02-15
56021,9514,2020-02-15
56025,6167,2020-02-15
56029,1901,2020-02-15
56033,2471,2020-02-15
56037,3585,2020-02-15
56039,1859,2020-02-15
56041,2049,2020-02-15
1001,9091,2020-02-14
1003,33866,2020-02-14
1005,3440,2020-02-14
1007,3519,2020-02-14
1009,9404,2020-02-14
1013,3199,2020-02-14
1015,19944,2020-02-14
1017,5282,2020-02-14
1019,4176,2020-02-14
1021,7581,2020-02-14
1023,1764,2020-02-14
1025,3375,2020-02-14
1027,1936,2020-02-14
1029,2972,2020-02-14
1031,8402,2020-02-14
1033,10118,2020-02-14
1039,6297,2020-02-14
1041,2363,2020-02-14
1043,15878,2020-02-14
1045,8529,2020-02-14
1047,3676,2020-02-14
1049,9811,2020-02-14
1051,16484,2020-02-14
1053,5657,2020-02-14
1055,15817,2020-02-14
1057,2804,2020-02-14
1059,4713,2020-02-14
1061,4560,2020-02-14
1065,2263,2020-02-14
1067,3183,2020-02-14
1069,18968,2020-02-14
1071,7722,2020-02-14
1073,93058,2020-02-14
1075,2487,2020-02-14
1077,15016,2020-02-14
1079,5244,2020-02-14
1081,25392,2020-02-14
1083,15540,2020-02-14
1087,3382,2020-02-14
1089,46459,2020-02-14
1091,3045,2020-02-14
1093,5641,2020-02-14
1095,14992,2020-02-14
1097,48646,2020-02-14
1099,2536,2020-02-14
1101,29756,2020-02-14
1103,19464,2020-02-14
1107,2370,2020-02-14
1109,5761,2020-02-14
1111,3433,2020-02-14
1113,9467,2020-02-14
1115,17761,2020-02-14
1117,36770,2020-02-14
1121,13816,2020-02-14
1123,6246,2020-02-14
1125,29649,2020-02-14
1127,10908,2020-02-14
1129,2347,2020-02-14
1133,3885,2020-02-14
2020,16199,2020-02-14
2090,5296,2020-02-14
2110,1175,2020-02-14
2122,2735,2020-02-14
2170,7022,2020-02-14
4003,9411,2020-02-14
4005,11454,2020-02-14
4007,3637,2020-02-14
4009,2111,2020-02-14
4012,4797,2020-02-14
4013,311124,2020-02-14
4015,19841,2020-02-14
4017,6348,2020-02-14
4019,66639,2020-02-14
4021,36759,2020-02-14
4023,2746,2020-02-14
4025,21156,2020-02-14
4027,12477,2020-02-14
